3.465168189685729604e-03,7.245970665601662343e-03,-4.271476018469401101e-03,-7.460234639071397847e-03,-7.744470928506800786e-03,1.087445413126363579e-02,-2.031889579620372102e-02,2.984082803138022547e-03,-9.469528868518343676e-03,9.175172944227698735e-04,6.117586018901192621e-03,-8.400865458533706212e-03,-4.273414824143816244e-03,-3.892178582989511419e-04,-9.227502359356567346e-03,7.114721528622771924e-04,-9.880908720055136055e-03,2.627346933971174726e-03,-3.544215217738023196e-05,-1.479584623366377027e-02,-5.637734094335876064e-03,3.406627770186588296e-03,-2.980097566795817440e-03,-4.458769198192716159e-03,5.464330649362619981e-03,-1.519145453420365447e-03,-5.335580445161081965e-03,5.334310214775046799e-03,-1.345494970299578562e-03,-1.752223312554300472e-02,-2.087145242042001778e-03,-1.314780113291029971e-02,-3.775372485965901564e-03,-1.329482071183461030e-04,-1.400234712747066949e-02,-2.318442193885440674e-03,4.878547646995197440e-03,-3.659050760294347508e-03,1.978190362550614372e-04,1.184021392083318275e-02,-6.444805894896446508e-03,5.595070204262839880e-03,-8.250185373744616142e-04,-2.204496703533972632e-03,2.933298660920560883e-03,2.717117565020857588e-03,-8.733774995830397014e-03,-1.378709533490199326e-04,-4.271648433968902548e-04,1.291598410620615860e-02,-1.879548544638014879e-02,9.471571690107019950e-03,1.268099134311163716e-02,2.059221757999962418e-02,-5.135611567593523392e-03,1.497292825072261708e-03,9.896870450420459930e-03,-8.999519634161500317e-03,8.091632303965857337e-03,-5.294262157458939216e-03,3.982884310781435212e-03,6.669479256464225583e-03,-1.785752848549028785e-02,2.698502868818490000e-03,-5.001711139858038176e-03,-3.457329413591489486e-03,5.578344325584001437e-03,1.799004335909703059e-02,9.890003698023201381e-03,-3.493321191598202334e-03,1.004416218497856776e-02,-7.389763051704359258e-03,-1.739484167868106737e-02,4.281886113052554670e-03,2.868683588001073523e-03,-9.130807851527811487e-04,-6.073637083288016894e-03,-1.559433985208684252e-02,7.461305231935630097e-03,-1.918348810177298355e-03,1.731469820555478489e-02,-5.985786366849577510e-03,1.072994834546232151e-02,3.283532698104636629e-03,-1.110887857309198791e-02,1.688809642814586079e-02,7.672643689024935022e-03,-6.256426513705721885e-03,6.338961713382574963e-04,2.070367654818537542e-03,-3.394496963705435650e-03,-1.701979599422692203e-03,-1.317594674605566084e-02,-1.473866571998976721e-03,-2.003686286443298950e-02,1.529928615323367970e-02,5.590291352937111664e-03,-1.937405860651289155e-02,-1.520122505761225748e-02,-4.564145873451993379e-03
1.191554220819680300e-02,1.206629945772136510e-02,-5.312243673028326126e-03,1.295264402526484851e-02,-6.508413612734742504e-03,1.237512627764309620e-02,8.041872131815267291e-03,-5.293046456460998375e-03,-1.098423826111572486e-02,-1.057213596507526956e-02,-5.099376830082199240e-03,5.675170282738438779e-03,-1.189491271115746159e-02,3.009663821159923574e-03,1.082128647471871687e-02,1.202410759296170147e-02,-8.176194131906192042e-03,-6.698498602809583279e-03,-5.073280217445782191e-03,3.090410786663243259e-02,1.981854982076433104e-03,-2.590950292645162294e-03,-3.972772666120632894e-03,2.797042684461078111e-03,1.212373061585651172e-03,-2.492175854135020643e-02,4.701484593940515391e-04,-9.005576088478888658e-03,9.591209614292176000e-03,-7.165164424995595915e-03,-1.097466149443842957e-02,1.368488895059395910e-03,-5.034553966144219954e-03,1.864457654226498850e-03,-8.124342664476600154e-03,-1.250316775988524320e-03,7.377463034931475150e-03,-2.579997089090386216e-03,-3.548428750671030717e-03,-8.664280409106477759e-03,4.942731248507672460e-03,1.560263360199446760e-02,-2.051549203530677722e-03,-3.719034403440395209e-03,8.079160999542041310e-03,7.750400704687940984e-03,-1.176728887276606676e-02,7.902084097793334386e-03,2.404144021543859130e-02,-6.239200293853333894e-04,1.382618574936336558e-03,-1.015748784192137266e-02,1.504601095799187535e-02,-8.959541245342766622e-03,2.968066302886121673e-03,8.173402715761803744e-03,-9.625681063587491690e-03,1.511724764065111755e-02,-6.617140415487224141e-03,-3.675158307898877819e-03,-1.054326817772159065e-02,1.016844672387227574e-02,5.150960151550414362e-04,-5.351601806426854215e-03,1.474992326816877003e-02,5.219715393030495074e-03,-1.590058157317761345e-03,-1.786439285687860604e-02,-3.773621173071743060e-05,-4.568046407109257849e-03,-1.542210940852036492e-03,5.635186877186151334e-03,-9.373706489570143852e-03,-1.777816362989788693e-02,-1.344456020683452947e-03,-2.668133794388533736e-03,-5.090274693612157828e-03,-4.847918276939806154e-04,5.784908104916330028e-03,2.533226074505359748e-03,3.587451865281204508e-03,-3.193573277314681533e-03,5.837498157311957724e-03,2.638286314313342124e-02,2.110869999852751835e-03,9.473722625875802966e-03,2.126883571610699731e-03,-7.952723596037127723e-03,2.278563809793430345e-02,7.315267682496816304e-03,-2.526658861887476001e-02,2.164464144481494535e-03,-2.690809943347697002e-03,1.584461640816764785e-02,2.287598789636019828e-02,-1.244592490524211621e-02,-2.933232329787099565e-03,1.314425766520736609e-02,3.362101439995123387e-03,1.296943552886041517e-02
6.135935504147477584e-03,7.249334322861365754e-03,-1.958963380285424875e-03,-3.578220151277262864e-03,-2.082854734518818467e-03,2.024774732336301342e-02,1.155068222870395990e-02,-3.957793747710024461e-04,7.913194903569077329e-03,9.987632535152895716e-03,-1.365486476726574840e-02,-2.648488588293751878e-03,-1.577709252668949708e-02,-1.859711131627796860e-02,1.398955732062970043e-03,-9.986398968017499989e-03,-3.441744339289821118e-03,4.327005601323253431e-03,-1.101494269774417646e-02,-1.051276506768315279e-02,-3.254613851141021329e-03,3.980197050204980352e-03,4.544791390089552956e-03,1.239726956106601725e-02,1.729891449392375116e-02,2.242183501879630933e-02,1.538290190431860702e-03,-1.916801390663593150e-03,1.505196054821394611e-02,-9.271679103135586561e-03,-2.691286827636269613e-03,-6.905511295613454533e-04,-2.759613550275488107e-03,-1.106112808530220230e-03,2.262017585772848884e-05,2.194256808394925550e-03,1.327076582376367567e-02,5.722783329054666711e-03,7.912446399841869746e-03,-1.189825578725391478e-02,-5.815152957993510556e-03,8.345263121781009005e-04,5.157798760606575666e-04,3.329739330862145370e-03,-8.823206620247218274e-03,1.483029145659848363e-02,3.383756613083213887e-03,1.318878212352827574e-02,7.302651941716784695e-03,-1.008923678876417866e-02,6.671029663911060871e-03,1.688766171399308860e-02,2.289748223675703263e-03,1.174913944059969824e-03,-8.781705973357718104e-03,-3.701158950125472621e-03,-3.223294820631338303e-03,-6.318466858025132294e-04,-9.669331226196899512e-03,1.308891543016648187e-02,9.847268308771604806e-03,2.120766023235451814e-03,-1.744599174669613623e-04,1.487625316347173732e-03,2.559282470249115218e-03,5.803925259540427921e-03,-4.984800088814571317e-03,1.881972343403525566e-02,-5.167592861608175797e-03,3.852187578873184602e-03,-3.609725668380543446e-03,-6.130153570347140340e-03,-5.854660846413727547e-03,-9.623801559276173520e-03,8.080409116739222658e-03,-1.938713292679243583e-02,5.064764647320196388e-04,-4.860129230170418674e-03,-2.107229920497340203e-03,2.083864968113413943e-02,6.739289167434526183e-03,-5.346479710298851539e-04,-5.288149704188341987e-03,1.470174540273442784e-02,-1.120320424919029820e-02,5.961453019390276081e-03,-1.122712854713774078e-02,5.155906606811845594e-03,-1.324599856490165165e-02,-1.024346506727469470e-02,1.021495816091137245e-02,-1.963200224511320660e-02,2.849659423101856114e-03,1.323297502958419025e-02,1.590507177763867764e-03,-5.927959759790515232e-03,-2.465829578560764079e-03,1.690913106843668426e-02,-9.989754587420948684e-03,-9.384067397490371623e-03
-2.948395423661882842e-03,-1.239926311358685931e-03,-1.352019936721129273e-02,-2.185610806944055136e-03,-1.170657399382081694e-02,-5.183368822579451866e-04,-6.748641948848257445e-03,2.458510621251082818e-03,3.119019511836716566e-04,7.471390634281736137e-03,8.934503329810281405e-03,2.314699764554411024e-03,2.039892031179020918e-02,-3.519338748494562231e-03,1.671185166742044509e-02,1.376794646967650004e-03,1.894821635300633373e-03,1.488193533293012509e-02,7.062736039153960903e-05,-6.724869830524730224e-03,-7.790582745882988075e-03,1.378430795186748326e-02,-1.881387226957484393e-02,9.118562998037621492e-03,-6.643695059725581060e-03,2.867048179188204371e-02,3.391577809754399604e-03,3.260433199168134757e-03,1.422486960599194175e-02,1.534955177591131210e-02,4.737333155547564234e-03,-1.288243803837537445e-03,8.122412428497023315e-03,-3.288431507939238493e-03,9.217092669238983321e-03,-5.535041014811700570e-03,-3.797363111646471470e-04,-1.509653528669263264e-02,-3.381154152180375870e-03,7.766665518315777304e-03,5.241836999438317414e-03,-7.600651379880461224e-03,3.760171305094372595e-03,9.577950579599991271e-03,-1.014489122973493383e-02,2.219391605373249171e-03,5.555231532412734444e-04,-1.268945803681464056e-02,-2.002382750121664470e-03,2.448332430936835807e-03,-8.588259926509697953e-03,-1.500720061712920717e-02,-5.485434226225936391e-03,-1.149400244571843754e-03,-4.124096396207493735e-03,-3.744147744797826898e-03,-1.380346359442383153e-02,-1.183995830684015337e-02,4.692492338017422576e-03,9.331376177102229316e-03,5.341094251597814854e-03,4.417946933637601978e-03,-9.607160908486069364e-03,1.682803981562979410e-03,6.765634405459593388e-04,-2.016520790872863237e-03,1.008370341478794993e-02,8.809572667944845156e-03,1.548397192038578063e-02,-3.922382366575329418e-03,-1.480179314899905847e-02,1.136181984839248517e-02,2.076948726693884657e-03,-9.925045167639928376e-03,1.780293709792801077e-02,-3.295283069986998815e-03,5.237986743022357214e-03,1.891606386637434195e-03,-3.597977849978704640e-03,-8.642612463733980940e-04,-9.751850736784929349e-03,1.120823953180981152e-03,-6.750547467585917873e-03,-1.418576549933794201e-02,-5.449499899079477544e-03,-7.773681297156010035e-03,-7.161224003418123311e-03,-5.554847931437667356e-03,-9.320880976571703849e-03,-2.073419422533422443e-02,1.315431850835021600e-02,3.095553388845016969e-03,-5.001800285772617198e-03,-1.064347179102305679e-03,-3.804747655760074097e-03,2.941676009564450200e-03,6.490952233832826719e-03,1.102643491866301360e-02,-2.400422697093786487e-03,3.870689681993905867e-03
-1.183608147762997900e-02,4.620824023593031113e-03,3.175472960282905641e-03,9.453043539281370811e-03,-1.246257366461334809e-02,-1.067588753092374269e-02,-1.364116423558548114e-03,9.668289660150189771e-03,-6.404360431170048884e-03,1.112265210548731183e-02,-6.098784488904958508e-03,-1.142263825514094715e-03,6.893528431008280610e-03,1.200867042376911088e-02,9.598811267485999124e-03,4.125688017735986909e-03,7.303280018728229572e-03,-1.471276306117139110e-02,5.798700142475020879e-03,4.724580661631954011e-04,1.264265122464260788e-02,-8.513164633436735504e-03,5.155794248663045018e-03,6.445870869777038832e-03,1.039880522435685135e-02,5.818459928363747423e-04,1.100258319660605069e-02,-6.783382905316695001e-03,7.747157567195172949e-03,-1.825922822289041767e-03,8.727719775140238556e-03,-2.484213587882217605e-03,2.130457485292860942e-02,-5.525485112748686157e-04,1.019247257730183064e-02,7.953288233996616552e-03,-1.211606525755307400e-03,5.984457257585576451e-03,6.799451020589898469e-03,7.906572039882654637e-04,3.716996888342784071e-03,2.289587605134514754e-04,-1.392975641307818424e-02,3.471840498894603055e-03,1.080156778951550482e-03,6.606655039244303460e-03,4.059307385126645698e-03,-1.826814211019281214e-03,-1.138586768632932067e-02,-1.802253534290007390e-03,-2.754135009791595489e-03,5.396323386362550639e-04,1.074176061215838078e-02,1.094607068436434299e-03,7.023267784920146813e-03,4.663993586620065850e-03,-7.584852087913436514e-03,4.428106233663169772e-03,-8.936266802776995921e-03,9.586435230496377982e-03,4.964207323285870074e-04,2.403559688383200259e-03,-1.051179996554704385e-02,-3.155028382947299131e-03,7.747899607915986579e-03,-1.389715195658482172e-02,-1.171280288588028191e-02,2.998523058537824054e-02,-2.110759378821350403e-03,7.218909365523690225e-03,5.372874424103926162e-03,6.578440392536875035e-03,9.157654978723131500e-03,1.736818619531707228e-02,-1.285082181154457298e-02,2.763323912474708027e-03,4.438433143403590526e-03,-1.565123597087110865e-02,7.184307149292943478e-03,1.254542082139851154e-02,8.167847865509184069e-03,6.244202185816605070e-03,8.597060800678527070e-03,-7.014339116861402143e-03,-1.734297966249138262e-02,7.024553015767953787e-04,2.414161210098135241e-03,-6.207930142427783068e-04,1.276701748884635779e-02,-3.883905511674235530e-03,1.807031932480948622e-02,4.038599737687247363e-04,9.309939118212659862e-03,-2.019566956670019661e-03,-1.560922348816612707e-03,-1.580513625623804902e-02,1.017796748255924213e-02,-4.032507252531880235e-03,-9.838060581520098602e-03,8.353584362645062253e-03
-3.634515242421704727e-03,-9.511989568759754779e-03,-9.108154836350376357e-03,2.690046929233066118e-03,1.044181214989640775e-02,9.846757810264648164e-03,4.743876892627848542e-03,-2.027792269482196069e-02,-4.053262248039294149e-03,-4.342685030643427674e-03,8.317966501875337718e-03,1.252282114212247000e-02,1.291452019921482570e-02,-7.493169415671158996e-03,-1.533163266890925740e-02,1.611310081878904827e-03,-1.235477036902128938e-03,-2.517441881124755552e-04,-3.104703732307000628e-04,-1.931274786601670443e-02,8.736943995753667508e-03,-5.089439217651854294e-04,-1.040847114848872032e-02,1.613778695045833562e-03,-3.539077369295000244e-03,-7.513804916608445190e-03,1.312296249882857063e-02,3.296291276565626541e-03,2.118897706847657457e-03,-2.395513679180635153e-02,1.356696349498255454e-02,-5.888592810261473152e-03,-4.491128774658404745e-03,1.770076545315271655e-03,5.476993525383883413e-03,-1.147571540563771270e-03,-6.201076100970434948e-03,4.270569729152171902e-03,-9.318361884373478794e-04,7.006448660619862823e-03,1.484869102129185089e-02,1.078034018525167274e-02,8.186293540124881321e-03,2.515198682179303237e-03,1.053534057552515252e-02,6.147681609798924356e-03,1.638789776126275272e-02,-1.352636500528228876e-02,-7.621501785491932926e-04,-1.501694930940365193e-02,7.988990990692581423e-03,1.087585883155835903e-02,9.328949536381329552e-03,-8.527493810936462651e-03,1.117736151345815124e-02,-1.141845349198336752e-02,-1.270426532081862792e-02,-4.884667004299028670e-03,-2.910724372696512057e-03,2.491990123323119428e-03,-3.751927577265304955e-03,1.340691918611318714e-03,2.383124448201978923e-03,5.538350753752215201e-03,-1.842296104159373005e-02,-6.765214108050838539e-03,-4.538114593639540513e-03,1.901927381719782303e-02,-2.058961796222217710e-03,-6.058603521418574195e-03,2.537328729663573812e-02,-7.019474189793018480e-03,8.666080132183621304e-03,1.016524461266706675e-02,2.754378514798037133e-03,2.492264284869277042e-04,3.023075025542615833e-03,-6.086172918367680450e-03,1.273150295501603241e-03,1.243930236188664842e-02,1.359292660061700575e-02,-1.126796134791454781e-02,8.477075336551228441e-03,4.643787768574362054e-03,2.447324198093606042e-03,6.959737087968961670e-03,7.146100349623973717e-03,-6.966124490630693812e-03,-9.796848498322257084e-03,-9.395570141835450292e-03,7.255275212276737253e-03,-5.179693924848595248e-03,-1.439136163671289126e-03,7.740411787924550251e-03,-1.286961944763475229e-03,-3.066171386157901576e-03,-1.172758431706075362e-02,-2.129884672331670229e-03,-3.314620816931966411e-03,-1.084392279874567093e-02
1.269562387220564588e-02,-6.313433455034088773e-03,-1.076343923774953889e-03,-3.934476125735855007e-03,1.345775334421902593e-02,-1.250518175707202202e-02,2.711573966300193615e-03,-2.263657910262523588e-04,-3.682561496899478589e-03,-1.143998617310727252e-02,3.702984298422713934e-03,7.595643854524082800e-04,-1.955113635995391064e-02,2.201711744331770124e-02,-7.603519890328951612e-03,8.356155426339644671e-03,7.026973985081368633e-03,-4.811679083084070135e-03,-6.191879338731050980e-03,1.032830000535808149e-03,-6.198577860963535961e-03,1.382456189630769210e-02,-5.371882444272129201e-03,-5.996853506672252671e-03,-8.167407874802520579e-04,-4.748907739978039909e-03,-1.274339989997665817e-02,-1.503914916102212784e-02,2.346735294869525465e-03,2.507671514844211913e-03,-6.627509343414769022e-03,1.053238594025307506e-02,1.265881476185956589e-02,1.768276987913787500e-03,9.966236764416302671e-03,1.295268528717179440e-03,-3.781701594560126119e-03,-1.302069354135957421e-03,1.208987544437895717e-02,4.060556798288101092e-04,-1.819377748223072536e-02,5.385172787145936675e-03,-7.131207873740931687e-03,2.546893081977891563e-02,8.194668815661956818e-03,-1.236138685652221798e-02,-6.954135910215645221e-03,-1.055140678423938973e-02,-1.420006606906375896e-02,-1.381905817441795963e-02,-6.313034385076549126e-03,-2.226860517998890086e-03,-1.711898693055023332e-02,1.663563105661308023e-02,3.863204878418552164e-03,-5.651766406341985141e-03,-2.316054898124122064e-03,-2.141757960894890428e-02,-9.537674987026878090e-03,6.196606653275669140e-03,-9.277446077459138019e-03,3.426618862097842097e-03,2.130243908244543877e-02,1.245409788355271961e-02,-4.512573005569004217e-03,-1.347347525472242930e-02,-1.015639056646475309e-02,-1.372470035998271838e-02,2.363476378428435928e-03,-8.358306674101769005e-04,-1.191232035019299494e-02,-6.239642052470873237e-03,6.893614770007033127e-03,8.525144526102028386e-03,1.114264559764489545e-04,1.841970935654601823e-03,8.380515819514156028e-03,1.221967485633201206e-02,-3.755175669222049224e-03,5.991708077156704740e-03,-2.711544109961141081e-03,3.278058644120084020e-03,-2.697896078800903277e-03,1.239732486708645075e-02,4.032917566857224800e-03,6.987333335544906616e-05,-1.397220404723115931e-03,1.620873628846925679e-02,4.420897732458276344e-03,-2.899910980771341223e-06,6.742664387218663159e-03,-2.264675472292091221e-02,9.151274116368873996e-04,-2.161668031018598116e-03,-8.202167446381722175e-04,-7.564269896632043119e-03,-2.484816359361605512e-03,2.771045482413658258e-03,-4.722037638775187368e-03,1.053501639956975957e-03
3.264392715925135829e-02,-4.791217646770112686e-03,-4.282494910096141215e-03,-2.294027252159698896e-02,-1.016771044078224745e-02,2.788947525810926437e-03,-9.080096377169433880e-03,-7.044137768692401410e-04,1.726617895912106737e-02,-6.337582279172196235e-03,-1.985334540145168369e-05,7.052621408701318685e-03,1.139372003632818696e-03,-1.621370088933966544e-03,-6.999552031678341404e-03,8.768492033327051315e-04,-1.959042107811248198e-02,-9.554633540910056205e-03,2.289512727633252059e-02,6.268192867112365972e-03,1.004378187011304921e-02,-1.430098734804708359e-02,7.589180106553270605e-03,4.897534435414576184e-03,8.028430624149021991e-03,1.808595824687541211e-04,-2.662216083060105036e-03,-2.025767360445860851e-02,2.507698594036671808e-02,-6.132045129079952486e-03,-1.353478041750747971e-02,1.573203938924526077e-02,1.609270373623019560e-03,-3.765431141991888589e-04,-1.583296646852851153e-02,-7.255030989367439523e-03,-6.042866558320487101e-03,5.193452708708909795e-04,1.018693621105761643e-02,8.247138714509131760e-03,-8.677804814725610660e-03,5.055334947705642998e-03,8.579765715672095906e-05,1.100874346172835486e-02,-1.601763864632489015e-02,-9.260701273094829392e-03,3.261475284764144347e-03,1.195280339508982513e-03,7.838642492642675401e-04,1.143923603024282407e-02,2.493282058710566667e-03,4.551698841328941265e-04,3.971618344054953149e-04,5.164394139518027876e-04,-1.983045661909816834e-02,8.493165041499309634e-03,-5.910417909747326358e-03,1.122629019400006589e-02,8.508467050716008243e-03,1.953022180459049184e-03,5.547295006741577612e-03,-6.633235413306576593e-04,1.433973474566074477e-02,-9.285623197183316344e-03,-4.916147933816691559e-03,-1.909112787005290066e-02,1.009573930296923071e-02,-4.227258752064402304e-03,-1.855610290422891190e-02,-1.080197863006222879e-03,1.100680036321638640e-02,9.952523436608802510e-03,-1.207544575269593919e-02,2.021411857179643279e-02,-4.894069556488664201e-04,4.813858294662450542e-03,-1.054984571917701262e-03,-1.515620984125450044e-02,6.928241319582713288e-04,-2.824937586354547836e-03,1.794109762785268264e-02,5.535042507962613378e-03,1.134401663438720266e-02,3.502528976973063191e-03,-1.901668846403341100e-03,5.632017486582793601e-03,-1.167783024086998384e-02,-7.806734171569222440e-04,3.517742667317923927e-03,1.111141602484320805e-02,1.738385631461022637e-02,6.008457035346631905e-03,1.460403641720206536e-02,-1.196488077908549122e-02,-8.349920042109354457e-03,6.249848770506065757e-03,6.476724960032724868e-03,-1.436385084350520758e-02,-1.010159835988753627e-02,-1.532699727276450432e-03
-1.494236182984459704e-02,-4.418192417311490525e-03,1.337298903148240181e-02,4.951199826335318625e-03,-6.602977304492567770e-03,5.901452212697323903e-03,-7.513437342507951235e-03,4.237814506296003723e-03,-4.695962772439008295e-03,3.325269276479206771e-03,-2.547971282105086365e-04,-2.344134849592311234e-02,3.441201722720940888e-03,-8.018886172358423783e-03,-3.111793369630830568e-03,-7.429515849882992792e-04,2.005570636212542640e-02,1.920384496524190493e-03,-7.789900491937886036e-03,4.435834696023689683e-03,-3.613045814726721042e-03,7.503378065117628955e-03,-9.985589955875191076e-03,-3.798610153029114561e-03,2.588147137640613594e-03,1.846398181450223386e-02,7.681447346112854624e-03,8.918849288558105756e-03,-1.623628425187739407e-02,-6.604567954801849120e-03,-5.192716339255156084e-03,1.580090006481217266e-02,1.962371365260221281e-02,1.126317007104824831e-02,7.812485202962429071e-03,8.424712207514551549e-03,2.984891460200003906e-03,8.536100541489130902e-03,-1.440934319201572777e-03,2.042456928009331492e-03,-6.866863043284563393e-03,-7.120428229458717478e-03,7.013826110114183311e-03,4.806223615787895594e-03,2.195944924358092173e-02,1.005219812815002015e-02,-1.341324852184108078e-03,9.069416035955795916e-03,1.212165992712960910e-02,2.360948078932405617e-03,-1.617538058612977628e-02,5.870014978941420769e-03,5.412287586953219536e-03,-5.646012787093509242e-04,1.373969592433643434e-03,-5.729750244292967400e-03,-2.288241562460324036e-02,8.008108072659431099e-04,-2.987903311454236620e-03,7.296382042091828848e-03,-1.724350227126309268e-02,-6.421054860882605478e-03,9.068197902286892834e-03,1.438901862870016306e-02,7.823362220930741955e-04,-2.352759591804571768e-03,1.562018910648282043e-02,-1.005894906765507010e-02,3.624437376899224388e-03,-1.133120153603731344e-03,1.517573401885435880e-03,-2.470121703248008907e-03,1.666134054256013632e-03,-1.056873422555204209e-03,4.647045670431028223e-03,-2.057664978646600237e-03,1.032672069472130756e-02,-9.296517462004626198e-03,-6.853738409607408599e-03,-1.122567856848924114e-02,-2.556187522337631177e-03,-8.805096104413488375e-03,2.980760182196625242e-03,-1.885780197893971791e-02,5.701566109674529800e-03,-5.008825435339282588e-03,1.003301256817888502e-02,1.430501489637743887e-02,8.828171956760529418e-03,-1.440236038287315279e-02,-1.417348060835072615e-02,-1.133734005198548667e-02,1.962653300926611288e-03,-3.476187842053129421e-03,1.434626344492477383e-02,-2.034369286427419499e-04,2.995256315772415988e-03,-2.899948693176506928e-03,2.289068225630412363e-03,-4.510935917585812659e-03
-5.520765982943144808e-03,1.337214730763238530e-03,7.048412675337385400e-03,-1.373705591151267065e-02,3.546811298314885789e-03,1.882998769331223690e-02,-1.305610377676174466e-02,-1.019308778380662028e-02,-5.852854718151461258e-03,7.005662653821332318e-03,1.818778570181870692e-04,-8.389047690835597232e-03,4.032250209920497028e-03,-2.420153547734501826e-03,2.786256768650860385e-03,-2.318034766605156808e-04,-1.099940313070154468e-02,-4.671178104728755730e-04,-2.744893478000446502e-02,4.948355908659636207e-05,4.352097639362127561e-03,-4.747371873223164146e-03,-9.766328830535771569e-03,4.553955882275835879e-03,1.469911348860091470e-02,-2.352888994986082963e-02,4.169538879360549415e-04,-8.980680317845539384e-03,3.583863127991137720e-03,-7.960040641517701632e-03,5.942359552800852325e-03,-1.225118289606018027e-02,-3.139851195915479513e-03,-1.625046802971806504e-04,3.482858373185975746e-03,3.781235507552007779e-03,2.210211991203852623e-03,1.784935856802010497e-03,2.904471893808209136e-04,4.790192239732717593e-03,1.421874196830671434e-02,6.087999993819976155e-03,-2.444830172832631113e-02,1.050581121895770298e-02,-1.463034668532980746e-02,1.643707693445345050e-02,5.981126479603564999e-03,-1.529377877276712162e-03,-1.178475097781579196e-02,4.639254508707008583e-03,-1.154888351099932382e-02,-7.301830920055187024e-03,-1.644334390455677239e-02,-5.385363165567638374e-03,-9.661955333007277852e-03,1.571873015809549870e-02,1.419140508505430630e-03,1.745075439604019214e-03,-2.554948861132894621e-03,1.557158474660914633e-03,-1.209762643690567331e-02,-1.558091982410340394e-02,-2.668293282969479846e-03,-7.964757397919213465e-04,7.007126643811068499e-03,-1.818262021630244127e-02,3.379239378891560949e-03,-2.168588379514059181e-02,8.509293843526949050e-03,5.005491443333581585e-03,-2.398348995692432817e-03,2.502079950640784343e-03,1.465328969144343713e-02,1.777385383183389608e-02,-1.186786752971535214e-02,-1.726525046619213069e-03,-8.539064424606101003e-03,-7.423282088530843044e-03,-5.571849956441101044e-03,4.985253467468188544e-03,2.695332301464828384e-02,1.498918641814091408e-02,2.410530762492409627e-03,-5.952648852513833452e-03,-4.026999126229864091e-03,-4.395461103550257591e-03,3.157379424611080326e-03,1.855813179274182515e-03,-7.933552837713568617e-03,4.409447315486616364e-03,-7.080852811945969986e-03,1.518645145594420785e-02,-2.328503853194925297e-03,2.524489736814419360e-03,-1.322346683360852218e-02,5.873595998462348075e-03,-4.758186006186662480e-03,-9.182243150317655547e-03,-9.722535976679859415e-03,2.126043496331113565e-03
