-2.018099539308708390e-02
1.631484740479878168e-02
3.359954057724325385e-03
-9.754752495811300217e-03
6.825822326306373033e-03
2.250218633463608314e-02
8.717241037466396877e-03
1.600828258671673594e-03
-1.692905079960794340e-02
-1.245608073109742697e-02
