-1.663083217120587820e-01,1.755030965455447178e-01,-1.420736463969838881e-01,-2.246800132345106726e-01,8.562197929614093206e-02,1.430294726090177992e-01,-1.890789444463567004e-01,6.332113307531750390e-02,1.436822442991237958e-01,9.181282550464582581e-02
1.419533583332046600e-01,-1.915538500459298965e-01,-2.294311148775023956e-01,-2.616535361961225270e-01,1.033879446416214598e-01,9.770444456343292672e-02,1.606358129560673254e-01,-5.052011460753473571e-02,1.304883359415204003e-01,7.482735848196160611e-02
-7.550406468537969318e-02,-6.802863516938853494e-02,-2.137930894813393212e-02,-5.661059408167364027e-02,1.952307158441185519e-01,-1.075170754028338393e-01,-3.320736668378101997e-02,1.817527972070366038e-01,-1.583715552277131788e-01,1.476361790038762389e-01
1.908884158799724617e-01,1.856837944332509482e-01,-1.295998118018281409e-01,-1.077884349467135017e-01,-9.141735986035787187e-02,1.850230089746991158e-01,-2.712881189100563306e-02,8.670606487163669274e-02,-1.338358591910933648e-01,-1.287846256519319110e-01
1.139866389328197810e-01,-1.429667969821467877e-01,1.180325206805381694e-01,1.480836770256899471e-01,-7.674635366578530515e-02,1.439539651171542478e-01,1.771099721862494647e-01,-1.359605083068749221e-01,-2.397712057902746663e-01,-1.322054481782703739e-01
-5.870273001775889316e-02,-6.315667330477729713e-02,-4.561394724579621168e-02,-4.923366021860693664e-02,1.808829804522734952e-01,-4.432795207029181089e-02,-6.876037241660670762e-02,1.913135166671001974e-01,-1.406066313182337824e-01,1.533562032530093600e-01
-1.589620597749891173e-01,-1.001965358388751393e-01,-1.999061244705963719e-02,-4.981075158100999739e-02,2.123028224073544301e-01,1.503911685389946740e-01,-1.491144073705053252e-01,-2.334881948826450504e-01,1.523535253405977619e-01,1.970069365174816900e-01
-1.679999432796716874e-01,1.659076233966545189e-01,-1.529398582447967780e-01,-1.948256717017342321e-01,9.931807688507791887e-02,-1.876952360050286872e-01,1.784184089784270622e-01,4.474902372445520998e-02,1.574433883250638821e-01,9.771241827615409492e-02
2.337307549011565649e-02,-2.713355256483003242e-01,7.296453755165918653e-02,9.137554406371421745e-02,-1.714759210477039275e-01,4.390876962701405900e-02,8.090783404861671968e-02,1.155267465990696546e-01,1.189041937292868306e-01,-1.091181504931989094e-01
-1.217452839549778842e-01,1.018935776975722629e-01,-1.666493683735338904e-01,-1.006597749208072851e-01,1.345345391449396522e-01,-1.612893100703783056e-01,2.106541780853588286e-01,1.452645137659910601e-01,-2.018638831004438139e-01,1.414092648820584608e-01
-1.505036518953801472e-01,-1.020439414158856584e-01,1.386568271318205370e-01,-1.216931317050986283e-01,1.391060047740814432e-01,-1.500757646373389320e-01,-1.459906563852674255e-01,7.604816120378440902e-02,2.152363266054891922e-01,6.021997443002981981e-02
-2.483703471622910885e-01,1.445738419415628362e-01,-1.345328158240312599e-01,1.693843725124840605e-01,-1.521617321895514241e-01,1.260918391356312951e-01,-1.467969348626793069e-01,2.279470676174759347e-01,1.156123740869104272e-01,-9.276946731213717157e-02
-1.487117071821424108e-01,1.662241131160164254e-01,1.944183761838416680e-02,1.718281941341775754e-01,-1.333149184975920831e-01,-1.408461686282190262e-01,-7.109178110094387104e-02,-6.712863385889260986e-03,1.570898670609991443e-01,-3.102966891877941349e-02
1.068400007089877202e-01,-1.652533580478437181e-01,1.074717586643579997e-01,-2.683875151290888716e-01,4.530050038514762262e-02,-2.001266983987603498e-01,9.101270878615082272e-02,9.758401710773347004e-02,7.024793692156829084e-02,3.926940546580106467e-02
1.086863503642002821e-01,1.665334665039172601e-01,1.013818488948794172e-01,1.663159058435240700e-01,-7.573393049563176271e-02,-6.298124527895705704e-02,-7.766317825365724736e-02,-3.200676983371937567e-02,-1.622934653709690589e-01,-1.095996293823611606e-01
2.216037205669343646e-01,1.571392224482675015e-01,2.023262839598773677e-01,3.529627057206982665e-02,-9.003595666628741445e-02,-1.823308691983896168e-01,-1.383493945792933222e-01,-2.330141192267437197e-02,-1.245428243705531401e-01,-7.757147647160385351e-02
-1.120139685159966397e-01,-6.663218903447194752e-02,-2.150365045469832675e-02,-2.721195570178356823e-02,2.042962736940267809e-01,-8.147902807106166545e-02,-1.232192040071088124e-01,1.952136070110054022e-01,-1.405957672091741606e-01,1.508866708616096730e-01
2.326855125699207327e-01,-8.506145085311435372e-02,2.562916885008606482e-01,-8.785196656132371329e-02,-1.036943848284002379e-01,-9.611136638378733887e-02,-1.421480634881935323e-01,2.760773340393114506e-01,-1.047884860055830758e-01,-1.058474077876094682e-01
1.112819569758728006e-01,-1.775392976638346942e-01,-1.221857576209362251e-01,1.328346058201265445e-01,-2.564766934867778181e-01,1.010583976549153384e-01,-1.681395994197216193e-01,1.300354135056797644e-01,1.014283239572627976e-01,1.242145203368862499e-01
1.815479029558515200e-01,-1.373660139947505965e-01,-1.757431784046947498e-01,-8.386653949455737111e-02,1.183319804981443485e-01,-1.057578025325034143e-01,2.120182243115487086e-01,-8.221010523565182304e-02,-1.785660669348519136e-01,1.896286974712283746e-01
-7.327851031443430307e-02,2.106124298041170129e-01,7.396280951778547164e-02,-1.578899746961238970e-01,-1.253472766684789741e-01,3.137572510456602959e-02,1.862234846826545664e-01,2.154023372280635396e-01,-1.859391764302835426e-01,-1.895433444447255922e-01
1.350734992542975688e-01,-1.175223292980078216e-01,1.129760463570301937e-01,-2.839381756628377995e-01,-9.484460557619622811e-02,1.724589240774292986e-01,1.734759420217738823e-01,-1.457438836692879214e-01,1.377048951369478080e-01,-8.495703059781800626e-02
1.186816776253942218e-01,1.146204018657602103e-01,6.048357469144601678e-02,6.258358818113891886e-02,-1.794758818144268353e-01,-1.290370957837454757e-01,1.805912751848668674e-01,-1.630272938561141971e-01,6.058250196787899611e-02,-1.644456263241111105e-01
8.400864769107692365e-02,7.756732729968486562e-02,3.592973266458737713e-02,-2.241714157932905155e-02,-1.918477658229558180e-01,1.081502746635284173e-01,1.341597405123194642e-01,-1.807515416014459642e-01,1.469244473036314391e-01,-1.863515247348167814e-01
1.855173653226056818e-01,-9.500616316135722383e-02,-1.167400935873566387e-01,-2.041162122635912513e-01,9.545296281523639459e-02,2.309087143877357751e-01,-1.191224643765884939e-01,6.290623267848997890e-02,-1.845830543760781928e-01,1.438470729425383177e-01
-6.996309271784552364e-02,2.879734010341960526e-01,-1.949316795448659267e-02,-1.276251422635182875e-01,-1.022088480821144590e-01,1.515264564229508726e-01,-6.260811211603359294e-02,1.426265090340792796e-01,-1.358670362313022240e-01,-7.850634027952158034e-02
-1.343032809510329162e-01,-1.008299922353688011e-01,1.207674496359218141e-01,-9.434690030396741811e-02,2.513540427208318939e-01,4.994606863583599815e-02,1.834040401359392225e-01,1.317400663887516032e-01,-8.951637940087472933e-02,-2.723823651040005456e-01
-1.557638914423716270e-01,1.660544296638485906e-01,-1.319708706252136210e-01,1.432609705586672666e-01,-1.260963172818589939e-01,-1.752639883178548977e-02,2.672078295459277553e-01,-7.686907793524919152e-02,4.807294890870100063e-02,-9.657102105128710645e-02
-6.462188859726047951e-02,-9.098982999492434554e-02,1.720447714197986255e-01,-7.192211985774030203e-02,3.012884199262831353e-01,6.067660837320344031e-02,2.132844985058976461e-01,-1.354250377245211634e-01,-1.405150302829845099e-01,-2.508499306722762889e-01
-2.515306161348674352e-01,5.863136033631669713e-02,8.691846297888718154e-02,6.718120940803437580e-02,1.305745674631186293e-01,-1.501624446763141774e-01,7.191862499234959183e-02,-2.026034951455227551e-01,9.534301987216231566e-02,8.743246787904658535e-02
1.072444782937873597e-01,-2.274129724701507427e-01,1.130982124243402887e-01,1.121989235004912516e-01,1.343983411251532534e-01,-1.084667457929827522e-01,1.241001849116299544e-01,-2.868115530670805602e-01,-3.722558259760182231e-02,9.821405942853354831e-02
1.807252656965539495e-01,-1.533025927397975996e-01,-1.391531172322081344e-01,-1.542949743468465529e-01,1.363900480921046987e-01,-4.493397670867667337e-02,-2.095060841691639697e-01,6.479487994778994342e-02,1.638103521119668171e-01,1.191518954039543082e-01
-1.165409072436901922e-01,1.492846879097315393e-01,2.541883246310789879e-01,1.651279426816591456e-01,-9.085327453277858289e-02,-9.811924892856553615e-02,-1.121015771051885462e-01,1.541367379207364552e-01,-1.373079402639872104e-01,-1.336058446410324230e-01
1.081716667876671117e-01,7.676421911855578484e-02,1.617994470264627616e-01,4.168101462460281625e-02,-9.719689180288507147e-02,-1.817586064769032561e-01,-1.323416283231426682e-01,-7.239146926729288223e-02,1.989304759580361737e-01,-8.381389834962914287e-02
1.552259614958533263e-01,-4.770923205976193571e-02,-1.815749143390678333e-01,-1.537151709191893756e-01,-3.522141420411138701e-02,2.279507305718030674e-01,1.945647865097492879e-01,-7.508442144672339801e-03,-2.096299604969531494e-01,1.063120588212083245e-01
-1.258141103474673395e-01,1.103304270161146600e-01,1.472885615624220101e-01,-1.876876135810589263e-01,2.053136636885826427e-01,-1.126862067668122636e-01,1.497630381675499056e-01,-1.240848246059004095e-01,1.792691942465227395e-01,-2.293588997055268086e-01
-1.783412619681748745e-01,1.786927121781692329e-01,-1.663839973207112410e-01,1.164439820897159028e-01,-4.373445302548829849e-02,1.450131197667909044e-01,-2.685491916009263499e-02,-8.711928340833555162e-02,1.173572206240003218e-01,-6.808436955865375395e-02
-2.129475950470961776e-01,-1.315526954514994740e-01,1.989911385005522226e-01,1.719846269808078532e-01,-6.060967252290713064e-02,2.170570772152325412e-01,-6.727717148719622453e-02,-1.210221526815614401e-01,1.237596274559282644e-01,-1.239847690410443432e-01
-7.102369801998972831e-02,-1.291894510657880801e-01,1.422224475511597343e-02,-6.751533048597610498e-02,1.868996231874176794e-01,-5.422898784915593934e-02,-1.529964364879889405e-01,2.097806069038093413e-01,-1.189834100941254691e-01,1.570086894568775704e-01
1.245553116063621568e-01,-2.366078350312142697e-01,-2.412795416283331218e-01,1.585741112604862058e-01,1.088622588702644195e-01,1.035534335085046553e-01,-1.924951258037600754e-01,5.145495872319558878e-02,7.726449956952881337e-02,1.063020679595557405e-01
-4.011655644188073799e-02,-9.080131598528037862e-02,-1.167133559355227196e-01,-1.013521141077871335e-01,1.756927292790334549e-01,-3.102102185159506809e-02,4.996141914607388212e-02,4.181631163354691122e-02,-1.198760700422278752e-01,2.029057857938961762e-01
1.365960686261108170e-01,-1.648618263808940831e-01,-1.308760080016500571e-01,1.620498126725638532e-01,-1.551935792496521860e-01,9.164220350867069431e-02,-1.333262842873968457e-01,2.216596884310864657e-01,1.827686403701536400e-01,-1.929216620360506285e-01
-1.584444417222078405e-01,2.024048232466047204e-01,-1.788220226415097036e-01,-1.454951435365690604e-01,2.535932527695520800e-01,2.273252872495093169e-01,1.851369878931286850e-01,-1.145830452609301331e-01,-9.411183465749430044e-02,-2.073741800181349570e-01
-1.682580139583981227e-01,1.342910084470614607e-01,1.335233274751528587e-01,1.402007303690875617e-01,-2.169796054853953826e-01,-2.371075095053917781e-01,-1.684209017433619671e-01,7.214247973370022105e-02,1.381291613666462414e-01,1.746725017689109150e-01
1.718904578625305435e-01,1.553834199454144083e-01,-9.298506261186222088e-02,-2.432695555361510387e-01,-8.690290838473502255e-02,2.124303625253910754e-01,-9.960674703327784818e-02,-5.987270848552021102e-02,1.465489225533058160e-01,-1.014028691818197464e-01
5.606177975399914692e-02,8.888152373940950979e-02,3.010729311920434109e-02,7.705849459621809394e-02,-1.990052431766436147e-01,5.072593964909627440e-02,1.359703531666576481e-01,-1.747680481179382794e-01,1.059157615299818195e-01,-1.558221622216897639e-01
-8.068829763206118721e-02,1.721761606020197621e-01,-5.603971957673653526e-02,-4.424288586210152474e-02,-1.827627308865529543e-01,-4.631886170454513341e-02,-1.249537573976873817e-01,1.650284548793503614e-01,-9.474545356332282620e-02,3.235921388728174586e-01
1.435973962266418047e-01,-1.478889200162903095e-01,1.706420968639079105e-01,-7.909072066286028380e-02,4.368720978764546736e-02,-1.937091728388471989e-01,1.112344420935654082e-01,1.696900171266010893e-01,-1.579165109282093804e-01,-8.145802906939419996e-02
-2.652568067042747058e-01,-1.395754690773547413e-01,-1.727429329186156715e-01,1.645081495231507651e-01,5.372760385495398139e-02,1.579862507261917959e-01,1.693061848844190989e-02,1.074195390236527548e-01,6.647746246299525430e-02,7.671814406705459999e-03
2.185563724875842495e-01,-2.785736496775230095e-02,-1.083554928711936288e-01,-7.633138485916410310e-02,-6.357897429058138872e-02,3.020594399009243758e-01,4.221583459865932419e-02,-3.745425245017385690e-02,-1.549651496501787129e-01,-9.667947447546540451e-02
5.515003933505904093e-02,-1.895393896367062736e-01,1.703429868514334811e-01,2.380336111412243716e-01,5.075857180872330593e-02,-1.824583669076389192e-01,-1.433836825156906969e-01,1.086608099608268041e-01,-1.413194869045546753e-01,-8.627134535267916640e-03
4.678832511461034072e-02,7.275041644007533559e-02,8.525345158406515134e-02,-8.401004699395682104e-03,-1.894849994944426408e-01,1.047473621626074658e-01,8.056054042536117676e-02,-2.192205714761438218e-01,1.240474724055474487e-01,-1.705068148958727436e-01
1.025701774813850137e-01,-1.333073798304862390e-01,-5.949350891873728120e-02,1.883997351458941150e-01,-1.308276804358234624e-01,2.183646731411714448e-01,-1.215117055562768139e-01,2.276346185400137112e-01,-1.795429384958048546e-01,-1.651134852090185290e-01
1.805318774134173077e-01,-1.119828556427433369e-01,1.934248103476812752e-01,-5.901963604624579224e-02,-1.280318986048732954e-01,-1.256771096616658145e-01,8.433253599739889972e-02,2.417731495508985973e-01,-1.668924655824433889e-01,-1.294690735842770335e-01
1.889834848041389848e-01,-8.738207530922709187e-02,-1.061172839765290726e-01,-1.370386401166697188e-01,1.778406551702203797e-01,2.100235511220834364e-02,-1.115337074139586826e-01,1.175177563095477079e-01,-1.841870709259053607e-01,1.410910357564328921e-01
9.532332853898278779e-02,8.085804566292063844e-02,-2.900369633288513715e-01,7.662986861960822960e-02,1.096565988899371180e-01,4.088654513060976242e-02,-2.490285881984011518e-01,5.777464523578521721e-02,4.758982761711309795e-02,6.339072127730240036e-02
1.088543175795812223e-01,-1.952602953188059542e-01,6.594182147351383694e-02,1.457319440651672349e-01,-1.478901620940503980e-01,1.960202274639467890e-01,1.252428613923845246e-01,-1.737365357141553990e-01,-8.194748859482423346e-04,-1.124052053601290457e-01
-1.128302705414235690e-01,-1.257812566347847050e-01,1.150532189440959391e-01,-1.343719451867946280e-01,1.671449700863827104e-01,-1.133284407427897211e-01,1.027283894228829264e-01,1.618292924817937573e-01,-1.634572392630331827e-01,1.078140920740745662e-01
-2.054061383842227528e-01,1.057568627861413257e-01,-1.693805620736067163e-01,2.789569083085365747e-02,7.508810182062064520e-02,8.348938572050841611e-02,-2.074808469007822787e-01,1.196948449748649890e-01,1.534145722520688926e-01,5.473471414402508728e-02
2.075150690177653690e-01,-1.295483176280156912e-01,2.618049165934051570e-01,-1.340415734068354237e-01,1.223394656748691585e-02,-1.463421210019388574e-01,1.372675751868508709e-01,1.811701384404938373e-02,-1.706322885885423191e-01,-4.380780702386098679e-02
9.229971373120667011e-02,-1.164548948314509669e-01,1.058723875986632423e-01,-1.512109125167618029e-01,2.561506719667707710e-01,1.208754650764310157e-01,1.660322661409686651e-01,-1.858011332904513091e-01,-8.580700235936053466e-02,-2.275406165187386365e-01
1.434806734094906666e-01,-1.485302721519495550e-01,1.902780197331816747e-01,-2.483477719799789818e-01,-1.372118297313842661e-01,1.063106703784976736e-01,1.687087459484707119e-01,-1.421458056505426337e-01,1.455247547770078254e-01,-1.108197992200734283e-01
9.457542551318268154e-02,1.338274408690305062e-01,1.008430797433104986e-01,1.667953362049769683e-01,-1.689263091676915518e-01,-1.283991766384465494e-01,-2.050747442997359615e-01,2.608915263946547380e-01,-9.626208632390044484e-02,-2.044879518981005395e-01
-9.478923739998973419e-02,-8.364517519681032021e-02,3.075160084966275242e-01,-1.114762583213230185e-01,-7.237556895596142237e-02,4.036166693700649760e-02,1.904977145696267471e-01,-2.285566775477168577e-02,-8.025685315567626654e-02,-6.651086143359408176e-02
-1.568012696879878543e-01,1.095848859684748627e-01,-1.665005711149644130e-01,-2.070557525421287681e-01,1.259074358917406655e-01,-1.645895256799363437e-01,1.680851259533628073e-01,-2.608258940635670153e-02,1.589310625650412478e-01,1.310785579858710637e-01
9.963103918644661272e-02,-2.122593186297939138e-01,3.834594524019550865e-02,4.565295786437950643e-02,-3.061336148234142795e-01,3.166061046738240237e-02,-1.909174634975198126e-01,1.180138384035751414e-01,1.580727983175620188e-01,2.373936103719254676e-01
9.432509018993692762e-02,1.162375796638190073e-01,-1.249842691554450963e-01,9.087318075106910753e-02,-1.372674041997455074e-01,1.470564069511075267e-01,1.339477680539086224e-01,-1.696931423791604721e-01,6.342011376035427972e-02,-1.431024721513901310e-01
7.147205992467831059e-02,1.097071203512080262e-01,-5.380964205699876463e-02,4.412297518874967739e-02,-1.868890239036608558e-01,6.412677073777932335e-02,-1.051754394296505191e-01,-1.611263486854562221e-01,6.989266925091056071e-02,1.519513952182983962e-01
-1.431086956988892045e-01,8.445396769606346513e-03,-1.058165625139421556e-01,-8.026720460908650864e-03,1.965417811397537351e-01,2.295651045473819703e-03,2.348252817646402646e-01,-2.231870752163875038e-01,-1.967119671275482096e-01,2.282722977998991876e-01
-1.781209277720823270e-01,8.785229262586030652e-02,1.937485789502055578e-01,1.286824983227394803e-01,-1.364177172338162103e-01,8.591659870461501591e-02,-1.600127277824687222e-01,-5.196678163404158668e-02,1.399438324290122881e-01,-7.102264081414520758e-02
-5.297711720321281875e-03,3.304139459603433471e-01,-5.182412792838319432e-02,-6.562125078679226231e-02,-1.460729161746665734e-02,1.974941232467469429e-02,-3.643856708749963758e-02,-2.276775748266414087e-02,-1.020138902135370035e-01,-3.724506924009796105e-02
-2.038925722832724552e-01,7.177672601107611128e-02,1.364962489139779078e-01,7.747828429675154838e-02,-2.146838050907611262e-01,-1.809652940575489921e-01,9.231738800376250442e-02,-1.064982839739845449e-01,1.005776504707401597e-01,2.296947640432998872e-01
1.661232014252417011e-01,-1.339774722790988415e-01,-1.351470092042696691e-01,1.499313053751613889e-01,-1.286102632678550739e-01,1.616116462670783571e-01,-6.419002111647391373e-02,1.785523483505395692e-01,-2.017140022232694063e-01,-2.768856795743919463e-02
-1.993339341672181464e-01,-5.056696032364393911e-02,-2.198311108488335275e-01,-1.400952545817339689e-01,7.144333111627533539e-02,9.099896193538561939e-02,1.655144058248554095e-01,9.033996707928859671e-02,1.195310799943004459e-01,7.512739973748769340e-02
1.149244451110756210e-01,1.447592289393275777e-01,7.448693139190748491e-02,7.845346432815061832e-02,-1.724567469117491425e-01,1.387831683880368372e-01,-1.963058416230101522e-01,-1.638443566981567234e-01,1.153057986321213008e-01,-8.941057146719823268e-02
1.244786828398092154e-01,7.565119923577914851e-02,-1.777702163010967951e-01,1.006452306083186338e-01,-1.396345519825330783e-01,1.868015227584234883e-01,-4.885593247583853299e-02,-1.872926881064930771e-01,1.385081281759281135e-01,-7.118413247726859683e-02
1.189686569196471422e-01,9.492928205833858768e-02,1.408039307954427610e-01,1.423395682613392832e-01,-6.987223798860706103e-02,-2.289433405063541482e-01,-6.577600011475406849e-02,9.481605730435095636e-02,-1.816465367615291426e-01,-9.428275259011820175e-02
1.256610884719850108e-01,1.215854072803115721e-01,1.725764340905957261e-01,2.392120360359637765e-01,-1.184222228801007776e-01,-1.827481032589762522e-01,-1.644877407560794702e-01,1.892776954203700679e-01,-2.144909763914898682e-01,-1.517621099226784398e-01
-1.624628566507251848e-01,1.085234687718752006e-01,1.440671079109804853e-01,1.947140782908465817e-01,-9.917387843663919011e-02,1.048625582102067078e-01,-8.760356498616210519e-02,-1.123679337216692276e-01,4.672334835243983214e-02,-1.214612746913338037e-01
1.137534766469893849e-01,-2.128537610361074528e-01,-2.027985535267603501e-01,8.868040661101697641e-02,1.079294383145871644e-01,3.600146306193782730e-02,-2.199540959351126423e-01,6.653899729799069018e-02,1.243349613652749708e-01,8.895073921651650006e-02
-6.337221351386525259e-02,1.947723687952948868e-01,-6.646902905180818166e-02,-1.416110164809047667e-01,1.696850442387070890e-01,1.457259735591353439e-02,-1.449618673045672268e-01,1.832119252140685106e-01,-2.466297944302866529e-01,8.349223559903913572e-02
1.772460764842950232e-01,-1.393628710151021965e-01,2.267184700425360633e-01,-1.861217915631323550e-01,-1.033781317207316947e-01,-4.570608378198450644e-02,1.444736502976313175e-01,1.828624264140883693e-01,-8.666098995385203285e-02,-1.764855542714970082e-01
-1.849976934230743442e-01,-1.107935198801542065e-01,-2.052429495369637591e-01,2.290135619979400683e-01,-3.185461666902930644e-02,1.868228796933755209e-01,1.428009972132871230e-01,6.899405472576412846e-02,-2.007173651435679163e-01,9.991554087694468067e-02
-1.764081504885824381e-01,1.609767233334321868e-01,7.959824015484981419e-02,-2.072628671486949070e-01,1.038993368337232798e-01,-1.645008063945279930e-01,-1.750582060841632537e-01,9.576329927760947325e-02,1.929877250226256780e-01,9.018456469227133232e-02
-1.929554390438053824e-01,7.097903950749574753e-02,1.308291773319347762e-01,5.237951486167660708e-02,8.674712321881752897e-02,1.095207920990121098e-01,-1.450686638338567203e-01,-2.673589519599318121e-01,9.342877323771085762e-02,4.424970398780000980e-02
-2.072581115075772529e-01,6.901025246751751885e-02,1.094524966387669662e-01,1.027056200913032818e-01,9.846170031199820427e-02,-1.862732643505979613e-01,-1.850232407337966956e-01,-1.758481749758079860e-01,1.634537849900646878e-01,1.987568518442461574e-01
-1.558159825360354855e-01,1.958814351860190539e-01,1.837610284981164299e-01,-1.787920201022253353e-01,1.883640930255350288e-01,-7.147171872019590644e-02,1.977070130915781765e-01,-9.501643422666168626e-02,-7.210333088968438886e-02,-1.958273736432911971e-01
7.654568155791531547e-02,-2.739559795113442608e-01,4.857048151418661558e-02,6.779334394323754953e-02,5.295047158768804996e-02,5.610624918975824077e-02,5.877722823908799327e-02,-2.608254324038842831e-01,8.104472946407305367e-02,7.139844262490958882e-02
-3.472950875751715932e-02,-6.137510971907025881e-02,-8.496898311429988693e-02,-5.976503253048867648e-02,-2.583471689242666236e-01,-8.967197799728368612e-02,2.508940841853106729e-01,1.745836380191674586e-01,-9.396554284632631371e-02,2.765190149176614542e-01
-1.729299893613945871e-01,1.402940740572445055e-01,1.716989061985289000e-01,2.479350353047660160e-01,-3.929184932674836817e-02,-2.283985375753031788e-01,-1.715915546255135371e-01,1.461011418137589946e-01,-1.770608116971274237e-01,8.479970332142591771e-02
